"","counts","category","cycle_no","lambda_cycle","lambda_annualized","Rotation","Corn_weed_management"
"334",0.372021287955334,"bottom",69,0.890201760209357,0.943505039843114,"2-year","low"
"335",1.00776914523395,"top",70,1.19292279369698,1.09221005017212,"2-year","low"
"336",0.386533662219173,"bottom",70,1.03900952642684,1.01931816741724,"2-year","low"
"337",1.01105284962193,"top",71,1.00325838948682,1.00162786976343,"2-year","low"
"338",0.379035605042701,"bottom",71,0.980601800284548,0.990253402056538,"2-year","low"
"339",1.5899379344808,"top",72,1.57255670173457,1.25401622865678,"2-year","low"
"340",0.346499670711784,"bottom",72,0.914161271664038,0.95611781264865,"2-year","low"
"341",0.924136504693238,"top",73,0.581240616159661,0.762391379909073,"2-year","low"
"342",0.623160217216594,"bottom",73,1.7984438944386,1.34106073480607,"2-year","low"
"343",1.20873661451537,"top",74,1.30796328072399,1.1436622231778,"2-year","low"
"344",0.464403542753196,"bottom",74,0.745239394176186,0.863272491265757,"2-year","low"
"345",0.79281910742387,"top",75,0.655907248860614,0.809881009075169,"2-year","low"
"346",0.433113117407017,"bottom",75,0.932622337115098,0.965723737471073,"2-year","low"
"347",0.508483733690844,"top",76,0.641361603081282,0.800850549778972,"2-year","low"
"348",0.322741589802029,"bottom",76,0.745166971008024,0.863230543370671,"2-year","low"
"349",0.412673243229097,"top",77,0.811576095529538,0.900875183102264,"2-year","low"
"350",0.195999399847825,"bottom",77,0.607295142742688,0.779291436333473,"2-year","low"
"351",0.343605292128727,"top",78,0.83263283424938,0.912487169361509,"2-year","low"
"352",0.146341922869529,"bottom",78,0.746644749846937,0.864086077799508,"2-year","low"
"353",0.275096114487264,"top",79,0.800616640049313,0.894771836866423,"2-year","low"
"354",0.157094656853915,"bottom",79,1.07347678487163,1.0360872477121,"2-year","low"
"355",0.293955346994256,"top",80,1.0685550668069,1.03370937250607,"2-year","low"
"356",0.0994834400703919,"bottom",80,0.633270679364376,0.79578306049097,"2-year","low"
"357",0.226716448063998,"top",81,0.771261521119491,0.878214962933046,"2-year","low"
"358",0.106294714514155,"bottom",81,1.06846641450018,1.03366649094385,"2-year","low"
"359",0.196787570163956,"top",82,0.867989825371676,0.931659715438891,"2-year","low"
"360",0.0855395529043304,"bottom",82,0.804739476419962,0.897072726382852,"2-year","low"
"361",0.115620664606721,"top",83,0.58754048596865,0.76651189551673,"2-year","low"
"362",0.0741394676046479,"bottom",83,0.866727321892452,0.930981912763321,"2-year","low"
"363",0.160919421101573,"top",84,1.39178771934009,1.17974053051512,"2-year","low"
"364",0.0456886098675281,"bottom",84,0.616252197967817,0.785017323355235,"2-year","low"
"365",0.166893183912248,"top",85,1.03712269637674,1.01839221146705,"2-year","low"
"366",0.0645472088959408,"bottom",85,1.4127636862468,1.18859736086145,"2-year","low"
"367",0.165392599149909,"top",86,0.991008711517371,0.995494204662875,"2-year","low"
"368",0.0652161634408229,"bottom",86,1.0103638028092,1.00516854447859,"2-year","low"
"369",0.180317926036142,"top",87,1.09024180624131,1.04414644865618,"2-year","low"
"370",0.0654358903077408,"bottom",87,1.00336920872565,1.00168318780223,"2-year","low"
"371",0.143805889139097,"top",88,0.797512994411177,0.893035830418453,"2-year","low"
"372",0.0590970853245587,"bottom",88,0.903129537118374,0.950331277565026,"2-year","low"
"373",0.0829708231382925,"top",89,0.57696401472153,0.759581473392769,"2-year","low"
"374",0.0548150145626514,"bottom",89,0.927541760504932,0.963089694942757,"2-year","low"
"375",0.0707054953663063,"top",90,0.852173001206185,0.923132168871925,"2-year","low"
"376",0.0346975968238304,"bottom",90,0.632994392150939,0.795609446997042,"2-year","low"
"377",0.0611769137965727,"top",91,0.865235629559363,0.930180428497269,"2-year","low"
"378",0.02518756066341,"bottom",91,0.72591657547047,0.852007379938971,"2-year","low"
"379",0.0586217443039514,"top",92,0.958233108961367,0.978893819043397,"2-year","low"
"380",0.0290461412806565,"bottom",92,1.15319389871889,1.07386865990162,"2-year","low"
"381",0.0346892688545988,"top",93,0.591747469586309,0.769251239574112,"2-year","low"
"382",0.024909183343428,"bottom",93,0.857572890758349,0.926052315346357,"2-year","low"
"383",0.0518353632279195,"top",94,1.49427661462653,1.22240607599379,"2-year","low"
"384",0.021433199550774,"bottom",94,0.86045372324215,0.927606448469474,"2-year","low"
"385",0.0267589342981265,"top",95,0.51622931974968,0.718491001857143,"2-year","low"
"386",0.0166112928971986,"bottom",95,0.775026279107209,0.88035576848636,"2-year","low"
"387",0.0223357776926489,"top",96,0.834703558960967,0.913621124406046,"2-year","low"
"388",0.0158290639963194,"bottom",96,0.95290981227529,0.976170995407715,"2-year","low"
"389",0.0143231493989523,"top",97,0.64126486196477,0.800790148518805,"2-year","low"
"390",0.0100606077770192,"bottom",97,0.635578185757447,0.797231575991222,"2-year","low"
"391",0.0142798700759433,"top",98,0.996978365455563,0.998488039715831,"2-year","low"
"392",0.0063579602304372,"bottom",98,0.631965818701358,0.794962778186097,"2-year","low"
"393",0.0162881715141263,"top",99,1.14063863519083,1.06800685165912,"2-year","low"
"394",0.00558272053672173,"bottom",99,0.878067860505922,0.937052752253533,"2-year","low"
"395",0.0111050971070491,"top",100,0.681789057624911,0.825705188081625,"2-year","low"
"396",0.00647916374454347,"bottom",100,1.16057461625119,1.07729968729745,"2-year","low"
"397",444.388092713981,"top",2,0.0444388092713981,0.354204551765792,"3-year","conventional"
"398",12741.6783662636,"bottom",2,Inf,Inf,"3-year","conventional"
"399",540.138115394521,"top",3,1.21546487012236,1.06720406398816,"3-year","conventional"
"400",15562.9449421985,"bottom",3,1.22142032586577,1.06894423065175,"3-year","conventional"
"401",579.658637829987,"top",4,1.07316743867742,1.0238173752552,"3-year","conventional"
"402",16404.4590763653,"bottom",4,1.0540716514318,1.01770844377216,"3-year","conventional"
"403",593.613050023546,"top",5,1.02407349995818,1.00796095500156,"3-year","conventional"
"404",16622.7843687936,"bottom",5,1.01330889920917,1.00441676321862,"3-year","conventional"
"405",600.811947265755,"top",6,1.01212725569615,1.00402618663152,"3-year","conventional"
"406",17031.2525650168,"bottom",6,1.02457279040388,1.00812473996006,"3-year","conventional"
"407",665.414706542893,"top",7,1.10752575672162,1.03462891524567,"3-year","conventional"
"408",19087.2738788554,"bottom",7,1.1207204993285,1.03872146242742,"3-year","conventional"
"409",1147.80013157046,"top",8,1.72493953061807,1.19929113935972,"3-year","conventional"
"410",33956.6617585393,"bottom",8,1.77902103642762,1.21169605661306,"3-year","conventional"
"411",1359.99990393408,"top",9,1.18487519431914,1.05817509496598,"3-year","conventional"
"412",38841.2980567056,"bottom",9,1.14384913136928,1.04581832877177,"3-year","conventional"
"413",1210.72973573408,"top",10,0.890242515629447,0.961987532896239,"3-year","conventional"
"414",33396.2930839049,"bottom",10,0.859814031836646,0.950899989901929,"3-year","conventional"
"415",1040.97782722498,"top",11,0.859793723158064,0.950892503137896,"3-year","conventional"
"416",29028.5804396159,"bottom",11,0.869215645182071,0.95435329705464,"3-year","conventional"
"417",1126.1553372295,"top",12,1.08182451900208,1.02656299918679,"3-year","conventional"
"418",32300.4344831898,"bottom",12,1.1127114724187,1.03624119956652,"3-year","conventional"
"419",1304.23887984287,"top",13,1.15813408392796,1.0501538954861,"3-year","conventional"
"420",37535.1388967336,"bottom",13,1.16206297213333,1.05134007949077,"3-year","conventional"
"421",1195.09699970689,"top",14,0.916317568949388,0.971289449253714,"3-year","conventional"
"422",32861.0861236033,"bottom",14,0.875475277020036,0.956638735704082,"3-year","conventional"
"423",1118.45259002756,"top",15,0.935867624386863,0.978148532769925,"3-year","conventional"
"424",31188.6569921687,"bottom",15,0.949106090859446,0.982739140569298,"3-year","conventional"
"425",748.490824861558,"top",16,0.669219984409994,0.87469430819654,"3-year","conventional"
"426",19983.4676004586,"bottom",16,0.640728698432775,0.862100821371365,"3-year","conventional"
"427",601.897132881517,"top",17,0.804147643349996,0.929919306734384,"3-year","conventional"
"428",16296.4682936069,"bottom",17,0.815497521222641,0.934273896970699,"3-year","conventional"
"429",680.575354300374,"top",18,1.13071705632189,1.04180070689768,"3-year","conventional"
"430",19549.5153079508,"bottom",18,1.19961668723156,1.06254540974467,"3-year","conventional"
"431",446.380882012153,"top",19,0.655887521038766,0.868846633465076,"3-year","conventional"
"432",11834.8990379295,"bottom",19,0.605380688549155,0.845946415087288,"3-year","conventional"
"433",311.454809738069,"top",20,0.697733308680522,0.886944582424436,"3-year","conventional"
"434",8465.25250867562,"bottom",20,0.715278810705985,0.894317618371356,"3-year","conventional"
"435",294.550581169925,"top",21,0.945724939735687,0.981570762879993,"3-year","conventional"
"436",8323.97613659276,"bottom",21,0.983311026819568,0.994405771909777,"3-year","conventional"
"437",258.471901429591,"top",22,0.877512787117806,0.95738029516733,"3-year","conventional"
"438",7172.76262644431,"bottom",22,0.861699085718467,0.951594399502299,"3-year","conventional"
"439",196.442608835215,"top",23,0.760015335317705,0.912586665067826,"3-year","conventional"
"440",5388.24912046515,"bottom",23,0.751209736204001,0.90904853102076,"3-year","conventional"
"441",318.583297907422,"top",24,1.6217627112388,1.17488611209161,"3-year","conventional"
"442",9449.46554915479,"bottom",24,1.75371727214035,1.20592378148022,"3-year","conventional"
"443",380.567437043272,"top",25,1.19456179763027,1.06105087358595,"3-year","conventional"
"444",10801.8285820524,"bottom",25,1.14311529322614,1.04559463214957,"3-year","conventional"
"445",293.127457998126,"top",26,0.770237885499376,0.91666002431893,"3-year","conventional"
"446",8011.0284873195,"bottom",26,0.741636328188922,0.905170375089832,"3-year","conventional"
"447",232.282993942514,"top",27,0.792430008191176,0.925380416478126,"3-year","conventional"
"448",6388.96263117553,"bottom",27,0.797520897758445,0.927357860054041,"3-year","conventional"
"449",166.478922631617,"top",28,0.716707322417315,0.894912581546248,"3-year","conventional"
"450",4529.5120011601,"bottom",28,0.708958912837888,0.89167588653811,"3-year","conventional"
"451",223.262682586776,"top",29,1.34108678178324,1.1027717377794,"3-year","conventional"
"452",6476.87165075629,"bottom",29,1.42992703167525,1.12660400835002,"3-year","conventional"
"453",183.138641731019,"top",30,0.820283262787718,0.936097926809777,"3-year","conventional"
"454",5068.68421213408,"bottom",30,0.782582160871171,0.921531067807447,"3-year","conventional"
"455",213.110712409088,"top",31,1.1636578189877,1.05182082221054,"3-year","conventional"
"456",6046.55982106101,"bottom",31,1.19292494225345,1.06056601497749,"3-year","conventional"
"457",188.426849113543,"top",32,0.884173521750698,0.959796514217487,"3-year","conventional"
"458",5245.93361425826,"bottom",32,0.867589798084183,0.953757893990557,"3-year","conventional"
"459",134.331029745424,"top",33,0.712908114620533,0.893328492689829,"3-year","conventional"
"460",3627.35741407378,"bottom",33,0.69146079245356,0.8842787456465,"3-year","conventional"
"461",96.7492272240759,"top",34,0.720229923104359,0.896376344573574,"3-year","conventional"
"462",2652.17201953009,"bottom",34,0.731158172955311,0.900887262026867,"3-year","conventional"
"463",74.8657207826592,"top",35,0.773812080268781,0.91807571972095,"3-year","conventional"
"464",2050.17301662633,"bottom",35,0.773016607342679,0.917761020243773,"3-year","conventional"
"465",73.1546705778429,"top",36,0.977145078055369,0.99232290573235,"3-year","conventional"
"466",2076.94724709285,"bottom",36,1.01305949802743,1.00433435225706,"3-year","conventional"
"467",61.3968161492653,"top",37,0.839274043123928,0.943266904834706,"3-year","conventional"
"468",1686.44339868919,"bottom",37,0.811981816605953,0.932929375192287,"3-year","conventional"
"469",57.7766443305121,"top",38,0.941036489417432,0.979946022786264,"3-year","conventional"
"470",1603.91871002278,"bottom",38,0.951065841444453,0.983415074682144,"3-year","conventional"
"471",37.3206427802478,"top",39,0.645946873735943,0.864434849180956,"3-year","conventional"
"472",995.689047295881,"bottom",39,0.620785231242637,0.853061729349738,"3-year","conventional"
"473",45.7282908094216,"top",40,1.22528143683591,1.07006941548553,"3-year","conventional"
"474",1330.60139256784,"bottom",40,1.33636238761642,1.10147526233859,"3-year","conventional"
"475",51.3272972417972,"top",41,1.12244075458036,1.03925265421521,"3-year","conventional"
"476",1456.6568543168,"bottom",41,1.0947357055637,1.03063074621696,"3-year","conventional"
"477",43.3022464946074,"top",42,0.843649457921296,0.944903252572779,"3-year","conventional"
"478",1199.62419308618,"bottom",42,0.823546183530524,0.937337487362156,"3-year","conventional"
"479",37.261232345752,"top",43,0.860491899661425,0.951149817253585,"3-year","conventional"
"480",1041.56876727127,"bottom",43,0.868245883397617,0.953998249083576,"3-year","conventional"
"481",43.949994045686,"top",44,1.17950994314595,1.05657549862915,"3-year","conventional"
"482",1258.71246161521,"bottom",44,1.20847754000231,1.06515512445807,"3-year","conventional"
"483",34.6518936773186,"top",45,0.788439098337488,0.923824305506861,"3-year","conventional"
"484",954.253325071541,"bottom",45,0.758118596718282,0.91182686447969,"3-year","conventional"
"485",46.1574515584969,"top",46,1.33203258639539,1.10028438553291,"3-year","conventional"
"486",1346.31728494552,"bottom",46,1.41085941182818,1.12157394880716,"3-year","conventional"
"487",55.0816503136804,"top",47,1.19334253633725,1.06068975409103,"3-year","conventional"
"488",1567.78631070943,"bottom",47,1.16449987550511,1.05207447037992,"3-year","conventional"
"489",66.6641641139995,"top",48,1.2102789900876,1.06568412922264,"3-year","conventional"
"490",1898.20015900261,"bottom",48,1.21075183909704,1.06582289669654,"3-year","conventional"
"491",58.2763283962348,"top",49,0.874177741081086,0.95616589277877,"3-year","conventional"
"492",1626.99951978829,"bottom",49,0.857127480509318,0.949908571259953,"3-year","conventional"
"493",54.6472668104032,"top",50,0.937726660451963,0.97879577910706,"3-year","conventional"
"494",1536.45990630948,"bottom",50,0.944351788443924,0.981095466815747,"3-year","conventional"
"495",51.5514025073044,"top",51,0.94334823159885,0.980747808926552,"3-year","conventional"
"496",1423.88795737341,"bottom",51,0.9267329082433,0.974955652856763,"3-year","conventional"
"497",37.537250913465,"top",52,0.728151885065519,0.89965084607211,"3-year","conventional"
"498",1010.0813780765,"bottom",52,0.709382625821032,0.891853489405448,"3-year","conventional"
"499",39.0795818689472,"top",53,1.04108801038834,1.01351259092737,"3-year","conventional"
"500",1107.18928275003,"bottom",53,1.09613869415002,1.03107083597291,"3-year","conventional"
"501",35.802256962083,"top",54,0.916137155257835,0.97122569936943,"3-year","conventional"
"502",1005.40049111195,"bottom",54,0.908065591652717,0.968364975628644,"3-year","conventional"
"503",30.4531166431335,"top",55,0.850592091872461,0.947488135085779,"3-year","conventional"
"504",844.984722623627,"bottom",55,0.840445901999801,0.943705721227024,"3-year","conventional"
"505",25.9269869471606,"top",56,0.851373842979271,0.947778314559408,"3-year","conventional"
"506",717.954035965253,"bottom",56,0.84966510842474,0.947143816078704,"3-year","conventional"
"507",22.7378569745451,"top",57,0.876995735018692,0.957192220890628,"3-year","conventional"
"508",632.828853476906,"bottom",57,0.881433659783108,0.958804087999722,"3-year","conventional"
"509",16.5695850334999,"top",58,0.728722370452476,0.899885734650711,"3-year","conventional"
"510",451.956972501435,"bottom",58,0.71418515451418,0.893861584118046,"3-year","conventional"
"511",16.2922328120686,"top",59,0.98326136587787,0.994389031205129,"3-year","conventional"
"512",459.454780223705,"bottom",59,1.01658964941015,1.0054995822857,"3-year","conventional"
"513",22.5199863382025,"top",60,1.38225291756944,1.11394181078577,"3-year","conventional"
"514",655.686670123913,"bottom",60,1.42709728649393,1.12586035559307,"3-year","conventional"
"515",21.8652033769806,"top",61,0.970924362413527,0.990212640925044,"3-year","conventional"
"516",616.429733574302,"bottom",61,0.940128512080027,0.979630748046015,"3-year","conventional"
"517",16.3036752643867,"top",62,0.745644802990994,0.906798232793201,"3-year","conventional"
"518",441.762448528849,"bottom",62,0.716646885229459,0.894887425987173,"3-year","conventional"
"519",10.8436439987037,"top",63,0.665104267771467,0.8728974903424,"3-year","conventional"
"520",291.81872674567,"bottom",63,0.660578389397923,0.870913028091703,"3-year","conventional"
"521",9.40523993892443,"top",64,0.867350490300934,0.953670194067378,"3-year","conventional"
"522",260.225570445802,"bottom",64,0.891737049735668,0.962525558342413,"3-year","conventional"
"523",9.1971618474743,"top",65,0.977876365430191,0.992570392782443,"3-year","conventional"
"524",258.406222786056,"bottom",65,0.993008574612288,0.997664072562476,"3-year","conventional"
"525",10.0540233310659,"top",66,1.09316585896842,1.030137870434,"3-year","conventional"
"526",286.420656004663,"bottom",66,1.10841237845035,1.0349049298349,"3-year","conventional"
"527",10.2419467766807,"top",67,1.01869136756766,1.00619203541639,"3-year","conventional"
"528",288.630934172241,"bottom",67,1.00771689513742,1.00256570988203,"3-year","conventional"
"529",7.52036563579742,"top",68,0.734271110734547,0.902163974108838,"3-year","conventional"
"530",201.671381291126,"bottom",68,0.698717141561752,0.887361262846421,"3-year","conventional"
"531",6.31721920130358,"top",69,0.840014901833126,0.943544375577014,"3-year","conventional"
"532",175.239677888112,"bottom",69,0.868936766169817,0.954251221282795,"3-year","conventional"
"533",4.87147961955412,"top",70,0.771143040049785,0.917018958531188,"3-year","conventional"
"534",133.096445134891,"bottom",70,0.759510898096214,0.912384719771877,"3-year","conventional"
"535",3.32071629206468,"top",71,0.681664822887759,0.880082991005582,"3-year","conventional"
"536",89.4403023936424,"bottom",71,0.671996177681503,0.875902167268376,"3-year","conventional"
"537",2.65371420660022,"top",72,0.799139093255766,0.927984649273455,"3-year","conventional"
"538",73.813893502019,"bottom",72,0.825286716687865,0.937997364937544,"3-year","conventional"
"539",1.94777794078089,"top",73,0.73398180404523,0.902045472756503,"3-year","conventional"
"540",52.0929995883709,"bottom",73,0.705734342369381,0.890321956644478,"3-year","conventional"
"541",1.77223630804945,"top",74,0.90987595194704,0.969008073731691,"3-year","conventional"
"542",49.8123127103373,"bottom",74,0.956218937360966,0.985188000347828,"3-year","conventional"
"543",1.59527017781684,"top",75,0.900145296973752,0.965541338360193,"3-year","conventional"
"544",44.7283893873204,"bottom",75,0.897938420314264,0.964751623483207,"3-year","conventional"
"545",1.29456958028511,"top",76,0.811504908878039,0.932746691149232,"3-year","conventional"
"546",35.9167630765629,"bottom",76,0.802997013050163,0.929475563977313,"3-year","conventional"
"547",1.21825233302923,"top",77,0.941048168890954,0.979950076899788,"3-year","conventional"
"548",34.025177620289,"bottom",77,0.947334188990205,0.982127195605637,"3-year","conventional"
"549",0.884070130448467,"top",78,0.72568720492428,0.898634639549327,"3-year","conventional"
"550",23.9635363058338,"bottom",78,0.704288352973783,0.88971347632937,"3-year","conventional"
"551",0.794976292320046,"top",79,0.89922311018106,0.96521149764186,"3-year","conventional"
"552",22.0100198999959,"bottom",79,0.918479627509639,0.972052770929334,"3-year","conventional"
"553",1.47475455210192,"top",80,1.85509249313338,1.22872639958692,"3-year","conventional"
"554",43.9386418550954,"bottom",80,1.99630177776911,1.25914399273689,"3-year","conventional"
"555",1.15040134827445,"top",81,0.780062924121724,0.920541160870825,"3-year","conventional"
"556",31.0154465296073,"bottom",81,0.705880865227757,0.890383567878381,"3-year","conventional"
"557",1.59680900805738,"top",82,1.3880451465504,1.115495606135,"3-year","conventional"
"558",46.8367787844278,"bottom",82,1.51011138078304,1.14728062714092,"3-year","conventional"
"559",2.17096822778942,"top",83,1.35956662120195,1.10781395402282,"3-year","conventional"
"560",62.9038347470383,"bottom",83,1.34304357343961,1.10330783180907,"3-year","conventional"
"561",2.17448363877251,"top",84,1.00161928255701,1.00053946977237,"3-year","conventional"
"562",60.5487308444772,"bottom",84,0.962560249116259,0.987361012022563,"3-year","conventional"
"563",1.5463163375358,"top",85,0.711118865170534,0.892580511028731,"3-year","conventional"
"564",41.7646636802833,"bottom",85,0.689769431956521,0.88355715483011,"3-year","conventional"
"565",1.38767950285056,"top",86,0.897409843746433,0.964562284146253,"3-year","conventional"
"566",38.8604922202335,"bottom",86,0.930463429987565,0.976262114800202,"3-year","conventional"
"567",1.21835902672234,"top",87,0.87798300992383,0.957551271464599,"3-year","conventional"
"568",33.9936186486659,"bottom",87,0.874760372462973,0.956378270845397,"3-year","conventional"
"569",0.829388366656812,"top",88,0.680742169151942,0.879685738832801,"3-year","conventional"
"570",22.3069172995721,"bottom",88,0.656208964691893,0.868988547850495,"3-year","conventional"
"571",0.63965628543882,"top",89,0.771238555005558,0.917056818091462,"3-year","conventional"
"572",17.6586241244221,"bottom",89,0.791620997526218,0.925065394948586,"3-year","conventional"
"573",0.522334175815427,"top",90,0.816585700329816,0.934689269363215,"3-year","conventional"
"574",14.4980200024031,"bottom",90,0.821016399706484,0.936376726269772,"3-year","conventional"
"575",0.385366361814748,"top",91,0.737777422304685,0.903597707118191,"3-year","conventional"
"576",10.4908514168223,"bottom",91,0.723605803763782,0.897774668358593,"3-year","conventional"
"577",0.312564490171196,"top",92,0.811083999909289,0.932585398493684,"3-year","conventional"
"578",8.50185219693045,"bottom",92,0.81040631109288,0.932325590304156,"3-year","conventional"
"579",0.222457461751898,"top",93,0.711717001601987,0.892830696724622,"3-year","conventional"
"580",6.04858651963377,"bottom",93,0.711443386632572,0.892716267742603,"3-year","conventional"
"581",0.179518982198203,"top",94,0.806981167475589,0.931010258953212,"3-year","conventional"
"582",4.93138646888261,"bottom",94,0.815295681540684,0.934196811469277,"3-year","conventional"
"583",0.109067931981645,"top",95,0.607556541632046,0.846958700591565,"3-year","conventional"
"584",2.8855719967256,"bottom",95,0.585144160761635,0.836413354857049,"3-year","conventional"
"585",0.0633911754569644,"top",96,0.581208191126542,0.834533757244895,"3-year","conventional"
"586",1.67524979445846,"bottom",96,0.580560733317155,0.834223755786349,"3-year","conventional"
"587",0.0408257715073706,"top",97,0.644029255067004,0.863578587083992,"3-year","conventional"
"588",1.08927787982043,"bottom",97,0.650218184430548,0.86633601751668,"3-year","conventional"
"589",0.0286268572090604,"top",98,0.701195743573203,0.888409288190143,"3-year","conventional"
"590",0.778173317875569,"bottom",98,0.714393757820414,0.893948603723155,"3-year","conventional"
"591",0.0207575107846784,"top",99,0.725106169814152,0.898394739268826,"3-year","conventional"
"592",0.56529373214099,"bottom",99,0.726436796476465,0.898943945050898,"3-year","conventional"
"593",0.014477140494716,"top",100,0.697441068194065,0.88682073505105,"3-year","conventional"
"594",0.386174631918462,"bottom",100,0.683139773115592,0.880717292718316,"3-year","conventional"
"595",1481.57410903691,"top",2,0.148157410903691,0.529144711540495,"3-year","low"
"596",38574.4507550713,"bottom",2,Inf,Inf,"3-year","low"
"597",1409.93845852974,"top",3,0.951648958988807,0.983616017456432,"3-year","low"
"598",34376.7929382971,"bottom",3,0.89118036071525,0.962325223146352,"3-year","low"
"599",885.849829309107,"top",4,0.628289712894883,0.856485437062141,"3-year","low"
"600",20428.0245775341,"bottom",4,0.594238811462149,0.840724437151742,"3-year","low"
"601",637.702714890976,"top",5,0.719876771199848,0.896229813233813,"3-year","low"
"602",15327.6477225473,"bottom",5,0.750324519356807,0.908691319921597,"3-year","low"
"603",428.490815364875,"top",6,0.671928792773183,0.875872889046191,"3-year","low"
"604",10305.2013839379,"bottom",6,0.672327650692201,0.876046161243945,"3-year","low"
"605",217.771193086394,"top",7,0.508228380346857,0.798030771414751,"3-year","low"
"606",4858.62373419188,"bottom",7,0.471472953625606,0.778309374444014,"3-year","low"
"607",97.4279531210786,"top",8,0.447386781237071,0.764823193073499,"3-year","low"
"608",2244.61870547956,"bottom",8,0.461986527107125,0.773053890479048,"3-year","low"
"609",73.8766863068167,"top",9,0.758269920902541,0.911887528812631,"3-year","low"
"610",1858.41819418334,"bottom",9,0.827943823887138,0.939002950616886,"3-year","low"
"611",31.6993854850854,"top",10,0.429085102077195,0.754248540839857,"3-year","low"
"612",708.776725647477,"bottom",10,0.381387099989591,0.725195888401044,"3-year","low"
"613",31.5440201380631,"top",11,0.995098789940411,0.998363586926411,"3-year","low"
"614",811.647612424248,"bottom",11,1.14513863541836,1.04621117793309,"3-year","low"
"615",25.0692003277789,"top",12,0.794737012532171,0.926277567528924,"3-year","low"
"616",629.582232064594,"bottom",12,0.775684203867912,0.918815506135323,"3-year","low"
"617",27.52066756451,"top",13,1.09778801097276,1.03158771407522,"3-year","low"
"618",716.951576282618,"bottom",13,1.13877352277162,1.04426916315651,"3-year","low"
"619",27.3140128377382,"top",14,0.992490926090821,0.997490683963411,"3-year","low"
"620",673.891371515206,"bottom",14,0.939939870150396,0.979565220906558,"3-year","low"
"621",27.0206539741796,"top",15,0.989259766944489,0.996407028330502,"3-year","low"
"622",689.105900887017,"bottom",15,1.02257712446681,1.00746977173434,"3-year","low"
"623",21.3763056405632,"top",16,0.791109854742597,0.924866249857409,"3-year","low"
"624",522.460398078028,"bottom",16,0.758171418073067,0.911848040942919,"3-year","low"
"625",15.60781527273,"top",17,0.730145589007341,0.900471189074502,"3-year","low"
"626",370.763434324416,"bottom",17,0.709648876141314,0.891965054291518,"3-year","low"
"627",9.79487512852971,"top",18,0.627562215298854,0.85615473413363,"3-year","low"
"628",240.711201079678,"bottom",18,0.649231231548732,0.86589746431149,"3-year","low"
"629",10.985429446582,"top",19,1.12154869790883,1.03897726686125,"3-year","low"
"630",271.633952276599,"bottom",19,1.12846411408451,1.04110832106486,"3-year","low"
"631",7.47354291342636,"top",20,0.680314133349756,0.879501324451484,"3-year","low"
"632",183.455591608522,"bottom",20,0.675377985965883,0.877369029823833,"3-year","low"
"633",5.48940991822044,"top",21,0.73451239683907,0.902262782205053,"3-year","low"
"634",135.055661204765,"bottom",21,0.736176313954836,0.902943577734605,"3-year","low"
"635",4.57452004323868,"top",22,0.833335478929155,0.941036836513524,"3-year","low"
"636",112.535692065882,"bottom",22,0.83325416396474,0.941006227445972,"3-year","low"
"637",2.81598269220139,"top",23,0.615579922174245,0.850670714986439,"3-year","low"
"638",66.6252700781443,"bottom",23,0.592036791661971,0.839684684970678,"3-year","low"
"639",1.37086823522905,"top",24,0.486816996079393,0.786662734470426,"3-year","low"
"640",31.8596566760157,"bottom",24,0.478191782767226,0.781989106172347,"3-year","low"
"641",0.681069539259746,"top",25,0.496816194115076,0.792012278592352,"3-year","low"
"642",16.120357545429,"bottom",25,0.505980265555233,0.796852353286201,"3-year","low"
"643",0.326317269099379,"top",26,0.479124744668589,0.78249733468174,"3-year","low"
"644",7.49941701685858,"bottom",26,0.465214062140023,0.774849953408754,"3-year","low"
"645",0.148192121327677,"top",27,0.454135086802731,0.768649505936228,"3-year","low"
"646",3.41535222871439,"bottom",27,0.455415697118419,0.769371329844519,"3-year","low"
"647",0.0940335592285054,"top",28,0.634538181828048,0.859315383497186,"3-year","low"
"648",2.30113101261435,"bottom",28,0.673760964760153,0.876668257751054,"3-year","low"
"649",0.0553997071684962,"top",29,0.589148253272777,0.838316855130349,"3-year","low"
"650",1.29656248923135,"bottom",29,0.563445749991568,0.825944189874939,"3-year","low"
"651",0.033121282341918,"top",30,0.597860242134148,0.842428836782213,"3-year","low"
"652",0.764929371052001,"bottom",30,0.589967222872135,0.838705120809115,"3-year","low"
"653",0.0215556743808206,"top",31,0.650810381020178,0.866598947495463,"3-year","low"
"654",0.530569998176828,"bottom",31,0.693619591894007,0.885198054089498,"3-year","low"
"655",0.0143619839950086,"top",32,0.666273935172605,0.873408889759889,"3-year","low"
"656",0.340299017280128,"bottom",32,0.641383829559682,0.862394547716812,"3-year","low"
"657",0.0109817627912632,"top",33,0.76464106874648,0.914434367779539,"3-year","low"
"658",0.27314754721468,"bottom",33,0.802669221315531,0.929349072899118,"3-year","low"
"659",0.00820317873805154,"top",34,0.746981964004699,0.907339961307676,"3-year","low"
"660",0.195515573832064,"bottom",34,0.715787404374525,0.894529534111802,"3-year","low"
"661",0.00624056716420136,"top",35,0.760749870687769,0.912880567623525,"3-year","low"
"662",0.15234568028575,"bottom",35,0.779199719489384,0.920201483710268,"3-year","low"
"663",0.00463816420651595,"top",36,0.743227992661068,0.905817456876476,"3-year","low"
"664",0.110897897325605,"bottom",36,0.72793594880798,0.899561905633763,"3-year","low"
